id,grade,annual_income,short_employee,emp_length_num,home_ownership,Debt-To-Income Ratio,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log
10159642,C,52000,0,11,OWN,32.77,home_improvement,60 months,0,missing,28.2,0.0,0.304336094,0,10.859018228147887
10120184,C,35000,0,7,RENT,7.22,debt_consolidation,36 months,1,missing,60.2,0.0,0.946771362,0,10.463131911491967
10180046,C,120000,0,2,RENT,0.0,major_purchase,36 months,1,missing,56.1769,0.0,0.738261405,0,11.695255355062795
10140258,B,53000,0,11,RENT,23.3,debt_consolidation,36 months,1,missing,88.6,0.0,0.260850653,0,10.87806606028079
10177227,C,116000,0,8,MORTGAGE,20.8,home_improvement,60 months,0,missing,45.5,0.0,0.120961142,0,11.661354090741
10130064,C,38000,0,5,RENT,23.88,debt_consolidation,36 months,0,missing,25.8,0.0,0.398162751,0,10.545367754151743
9294928,D,60000,0,5,MORTGAGE,22.26,debt_consolidation,60 months,0,missing,81.6,0.0,0.482643615,0,11.002116507732017
10090215,B,35000,0,6,RENT,12.89,debt_consolidation,36 months,1,missing,43.8,0.0,0.729313688,0,10.463131911491967
10130126,D,48000,1,1,RENT,20.0,debt_consolidation,36 months,1,missing,67.9,0.0,0.106324907,0,10.778977123006351
10120310,C,120000,0,11,RENT,13.74,credit_card,36 months,1,missing,83.8,0.0,0.832262545,0,11.695255355062795
10110328,A,70000,0,11,OWN,4.92,debt_consolidation,36 months,0,missing,4.0,0.0,0.665334876,0,11.156264806643742
7615663,A,50000,0,5,RENT,15.25,car,36 months,1,missing,58.3,0.0,0.277617215,0,10.819798284210286
10130199,C,72000,0,11,MORTGAGE,15.28,debt_consolidation,60 months,0,missing,47.8,0.0,0.048254053,0,11.184435286790631
10120225,B,40000,1,1,RENT,27.72,debt_consolidation,36 months,1,missing,6.2,0.0,0.362724821,0,10.596659732783579
10069425,C,79000,0,7,MORTGAGE,22.21,small_business,36 months,1,missing,91.0,0.0,0.605116868,0,11.277215789596893
10094606,B,75000,0,11,RENT,29.12,debt_consolidation,36 months,0,missing,58.3,0.0,0.645428535,0,11.225256725762893
10090220,C,96000,0,2,RENT,7.84,debt_consolidation,36 months,0,missing,42.8,0.0,0.192008244,0,11.472113887062386
10180117,D,200000,0,11,MORTGAGE,10.88,debt_consolidation,36 months,0,missing,82.9,0.0,0.8961374,0,12.206077645517674
10180125,D,50000,0,8,RENT,25.88,credit_card,60 months,0,missing,84.3,0.0,0.850602942,0,10.819798284210286
10180171,B,73000,0,11,RENT,21.09,other,36 months,0,missing,52.0,0.0,0.746333984,0,11.19822841866684
10179399,C,49191,1,0,MORTGAGE,13.68,credit_card,60 months,0,missing,46.3,0.0,0.180273924,0,10.803486287633305
10180191,F,62000,0,3,MORTGAGE,30.76,debt_consolidation,60 months,1,missing,74.2,0.0,0.182734678,1,11.034905792929415
10179263,C,32000,0,8,RENT,23.92,debt_consolidation,36 months,1,missing,47.4,0.0,0.641826979,0,10.373522431293592
10170266,A,120000,0,11,MORTGAGE,5.96,home_improvement,36 months,1,missing,11.5,0.0,0.6893084,0,11.695255355062795
10148065,B,60000,0,10,RENT,13.54,debt_consolidation,36 months,1,missing,35.4,0.0,0.514705356,0,11.002116507732017
10150226,C,52000,0,8,MORTGAGE,14.42,debt_consolidation,36 months,0,missing,65.5,0.0,0.794452929,0,10.859018228147887
10160032,B,75000,0,11,MORTGAGE,15.15,credit_card,36 months,1,missing,76.1,0.0,0.606885164,0,11.225256725762893
10180192,C,31678,0,2,RENT,15.57,debt_consolidation,36 months,0,missing,55.6,0.0,0.780178058,0,10.36340927977359
10140523,B,55000,0,2,MORTGAGE,9.27,debt_consolidation,60 months,1,missing,38.2,0.0,0.155771885,0,10.915106645867503
10090460,A,50000,0,8,RENT,29.02,debt_consolidation,36 months,0,missing,37.2,0.0,0.031923843,0,10.819798284210286
10090351,A,105000,0,11,MORTGAGE,9.04,credit_card,36 months,1,missing,34.5,0.0,0.395335459,0,11.561725152903833
10090335,B,70764,0,11,MORTGAGE,24.2,debt_consolidation,36 months,1,missing,14.8,0.0,0.782087889,0,11.16711980716794
10110374,C,85000,0,8,MORTGAGE,13.77,debt_consolidation,60 months,0,missing,53.4,0.0,0.15874718,0,11.350418300109132
9236022,C,71000,0,11,MORTGAGE,18.51,debt_consolidation,60 months,0,missing,57.3,0.0,0.623192356,0,11.170449240431308
10110379,C,42000,0,3,RENT,24.15,debt_consolidation,36 months,0,missing,79.3,0.0,0.00487804,0,10.645448706505872
10125008,A,75000,0,7,MORTGAGE,14.33,debt_consolidation,36 months,1,missing,46.2,0.0,0.023409062,0,11.225256725762893
10090457,C,52000,0,5,RENT,15.39,debt_consolidation,36 months,1,missing,42.6,0.0,0.264841262,0,10.859018228147887
10140287,C,80000,0,3,MORTGAGE,9.84,debt_consolidation,36 months,0,missing,13.7,0.0,0.496657418,0,11.289794413577894
10120426,C,68000,0,11,MORTGAGE,6.85,debt_consolidation,36 months,0,missing,56.4,0.0,0.815122748,0,11.127277689932466
10080351,C,62730,0,3,RENT,13.64,debt_consolidation,36 months,0,missing,13.2,0.0,0.477216643,0,11.046611022299611
10090329,C,60000,0,4,MORTGAGE,13.16,debt_consolidation,36 months,0,missing,65.0,0.0,0.144071187,0,11.002116507732017
10090355,A,70000,0,9,MORTGAGE,2.85,debt_consolidation,36 months,1,missing,18.3,0.0,0.854049012,0,11.156264806643742
9746611,C,82000,0,6,MORTGAGE,4.37,debt_consolidation,36 months,0,missing,37.2,41.0,0.64166084,1,11.314486721293981
10130231,C,40800,0,9,RENT,20.47,major_purchase,60 months,0,missing,42.0,0.0,0.289338684,1,10.616461869895815
10150276,C,55000,0,8,MORTGAGE,18.37,debt_consolidation,60 months,0,missing,34.2,0.0,0.971970384,1,10.915106645867503
10120381,D,106000,0,8,MORTGAGE,8.99,home_improvement,60 months,0,missing,37.3,0.0,0.552137341,0,11.571203807011969
10160282,D,85000,0,6,OWN,26.77,credit_card,60 months,1,missing,78.5,0.0,0.44100935,0,11.350418300109132
10179713,D,60000,0,11,MORTGAGE,21.46,debt_consolidation,36 months,0,missing,75.2,0.0,0.464879997,0,11.002116507732017
10179978,C,86500,0,4,OWN,14.84,debt_consolidation,60 months,0,missing,40.2,0.0,0.094769541,0,11.367911253546788
10160278,C,82000,0,11,MORTGAGE,16.29,debt_consolidation,36 months,0,missing,45.3,0.0,0.540278015,0,11.314486721293981
10180261,D,55000,1,1,MORTGAGE,16.98,debt_consolidation,60 months,0,missing,62.4,0.0,0.483661813,1,10.915106645867503
10170400,C,32000,1,0,RENT,22.58,debt_consolidation,36 months,1,missing,58.2,0.0,0.139566781,1,10.373522431293592
10099496,D,60000,0,5,RENT,25.64,credit_card,36 months,1,missing,88.0,0.0,0.435119037,0,11.002116507732017
10097736,C,85000,0,11,MORTGAGE,11.24,home_improvement,60 months,0,missing,85.4,15.0,0.280479976,1,11.350418300109132
10100558,A,70000,0,11,MORTGAGE,10.34,debt_consolidation,36 months,0,missing,59.7,0.0,0.333837042,0,11.156264806643742
10100576,B,82000,0,11,MORTGAGE,14.83,debt_consolidation,36 months,0,missing,84.5,0.0,0.756365581,0,11.314486721293981
10070472,C,55000,0,6,RENT,14.97,debt_consolidation,36 months,1,missing,48.8,0.0,0.767933712,0,10.915106645867503
10070447,B,140000,0,5,RENT,9.23,debt_consolidation,36 months,0,missing,40.3,0.0,0.392763593,0,11.849404844423074
10100606,B,50000,0,3,MORTGAGE,20.12,debt_consolidation,36 months,0,missing,81.3,0.0,0.453557222,0,10.819798284210286
10090507,B,75000,1,1,RENT,2.13,debt_consolidation,36 months,1,missing,28.6,0.0,0.046623107,0,11.225256725762893
10089854,F,75000,0,10,MORTGAGE,26.61,credit_card,60 months,1,missing,72.7,0.0,0.360873708,1,11.225256725762893
10100581,C,60000,0,5,RENT,17.76,medical,36 months,0,missing,84.7,0.0,0.288938353,0,11.002116507732017
10100560,C,149000,0,11,MORTGAGE,17.17,debt_consolidation,36 months,1,missing,69.0,0.0,0.836126383,0,11.91170829631447
10090482,B,45000,0,11,MORTGAGE,6.91,debt_consolidation,36 months,1,missing,39.1,0.0,0.026414131,0,10.714439990727769
10150582,D,105000,1,0,MORTGAGE,12.1,home_improvement,60 months,0,missing,55.0,0.0,0.792559428,0,11.561725152903833
10140657,B,140000,0,11,MORTGAGE,16.83,credit_card,36 months,0,missing,65.0,0.0,0.327055812,0,11.849404844423074
10130460,B,50000,0,11,MORTGAGE,20.86,debt_consolidation,36 months,1,missing,36.8,0.0,0.602557427,0,10.819798284210286
10120468,B,64000,1,0,RENT,9.43,debt_consolidation,36 months,1,missing,63.1,0.0,0.90734912,0,11.06665398721974
10147213,C,80402,0,4,MORTGAGE,11.55,debt_consolidation,60 months,1,missing,8.2,0.0,0.916423236,0,11.294806767903765
10120554,C,45000,1,1,RENT,29.28,other,36 months,1,missing,15.0,0.0,0.430198677,0,10.714439990727769
10140740,A,56780,0,11,MORTGAGE,11.96,credit_card,36 months,0,missing,29.5,0.0,0.939335839,0,10.946957041707028
10140629,C,119000,0,11,MORTGAGE,17.87,debt_consolidation,60 months,0,missing,72.1,0.0,0.795936945,0,11.686887175419702
10140642,B,107000,0,11,OWN,15.46,debt_consolidation,36 months,0,missing,57.6,0.0,0.956507724,0,11.580593459194764
10110555,F,75000,0,11,RENT,16.06,debt_consolidation,60 months,1,missing,95.5,0.0,0.336671874,0,11.225256725762893
10130429,C,77500,0,11,MORTGAGE,12.87,debt_consolidation,36 months,0,missing,34.3,0.0,0.488085245,0,11.258046118484
10120363,A,67000,0,3,RENT,9.78,debt_consolidation,36 months,1,missing,39.9,0.0,0.78927724,0,11.112462823634855
10140577,D,93200,0,8,MORTGAGE,13.69,debt_consolidation,60 months,0,missing,77.2,0.0,0.143977457,0,11.442513730229855
10110630,B,75000,0,11,MORTGAGE,30.48,debt_consolidation,36 months,1,missing,60.3,0.0,0.275689082,1,11.225256725762893
10150621,D,75864,1,0,MORTGAGE,18.71,debt_consolidation,36 months,0,missing,29.1,0.0,0.491576184,0,11.236710723959341
10150434,C,98000,0,4,MORTGAGE,25.13,debt_consolidation,36 months,1,missing,75.9,0.0,0.376312646,0,11.49273296168228
10110647,B,120000,0,11,MORTGAGE,8.01,debt_consolidation,36 months,0,missing,71.0,0.0,0.266375976,0,11.695255355062795
10150530,E,53000,0,3,RENT,25.84,debt_consolidation,60 months,1,missing,47.6,0.0,0.102249028,1,10.87806606028079
10170498,A,80000,0,3,RENT,11.37,debt_consolidation,36 months,0,missing,22.6,0.0,0.56723043,0,11.289794413577894
10180427,C,40000,0,8,MORTGAGE,17.73,credit_card,36 months,1,missing,64.9,0.0,0.725233088,0,10.596659732783579
10180477,C,60100,0,6,RENT,23.54,debt_consolidation,60 months,0,missing,40.9,0.0,0.841952692,0,11.003781759319981
10170600,C,27000,0,3,RENT,21.56,debt_consolidation,36 months,0,missing,40.1,0.0,0.995937137,0,10.203629181337648
10170581,D,75000,0,3,RENT,20.61,debt_consolidation,36 months,0,missing,27.3,0.0,0.805837453,0,11.225256725762893
10159631,C,62000,0,9,MORTGAGE,7.34,debt_consolidation,36 months,1,missing,80.5,0.0,0.347314751,0,11.034905792929415
10176282,D,70000,0,8,RENT,18.89,debt_consolidation,60 months,1,missing,28.4,0.0,0.270318835,1,11.156264806643742
10160459,C,35000,0,5,OWN,34.26,debt_consolidation,36 months,1,missing,64.8,0.0,0.886642421,1,10.463131911491967
10170599,B,62000,0,8,RENT,18.97,credit_card,36 months,1,missing,76.1,0.0,0.937200683,0,11.034905792929415
10160472,A,152000,1,1,MORTGAGE,10.29,debt_consolidation,36 months,0,missing,55.2,0.0,0.980427587,0,11.931642378754141
10180424,A,70000,0,5,MORTGAGE,4.39,credit_card,36 months,1,missing,44.3,0.0,0.956612889,0,11.156264806643742
10149809,G,47000,0,2,MORTGAGE,29.6,debt_consolidation,60 months,0,missing,71.1,0.0,0.93104374,0,10.757924157061597
10110541,D,70000,1,0,RENT,22.89,house,36 months,0,missing,29.0,0.0,0.285068431,0,11.156264806643742
10100635,B,173000,0,8,OWN,20.47,debt_consolidation,36 months,1,missing,99.5,0.0,0.881633324,1,12.06105265381003
10089525,B,100000,0,11,OWN,14.42,credit_card,60 months,0,missing,45.0,0.0,0.882264338,0,11.51293546492023
10080702,C,83500,0,3,MORTGAGE,14.82,debt_consolidation,36 months,0,1.0,90.9,0.0,0.929460046,0,11.332613886815139
10070600,E,63000,1,1,RENT,21.7,debt_consolidation,36 months,0,missing,69.5,0.0,0.679407045,0,11.050905878263567
10149034,C,93000,0,11,MORTGAGE,17.42,major_purchase,36 months,0,missing,27.0,0.0,0.805513975,0,11.440365524765756
10070637,A,62000,0,4,RENT,24.58,debt_consolidation,36 months,1,missing,37.3,0.0,0.012910818,0,11.034905792929415
10098049,B,96000,0,11,MORTGAGE,10.23,debt_consolidation,36 months,1,missing,53.2,0.0,0.501292686,0,11.472113887062386
10120679,B,55000,0,3,RENT,20.69,debt_consolidation,36 months,0,missing,50.0,0.0,0.874102964,0,10.915106645867503
10106909,A,50000,0,5,RENT,25.66,debt_consolidation,36 months,1,missing,30.2,0.0,0.531296694,0,10.819798284210286
10087248,B,45000,0,4,RENT,12.48,debt_consolidation,36 months,0,missing,51.9,0.0,0.219109807,0,10.714439990727769
10068383,C,55000,0,11,MORTGAGE,21.19,debt_consolidation,36 months,0,missing,69.9,0.0,0.461729265,0,10.915106645867503
10070584,E,89000,0,11,MORTGAGE,10.38,other,36 months,0,missing,85.0,0.0,0.003234288,0,11.39640288460621
9726328,C,25000,0,11,RENT,25.59,debt_consolidation,36 months,0,1.0,41.3,0.0,0.391617102,0,10.12667110305036
10090567,C,70000,0,3,RENT,11.11,debt_consolidation,36 months,0,missing,63.0,0.0,0.021683916,0,11.156264806643742
10070773,D,80000,0,5,MORTGAGE,27.39,debt_consolidation,60 months,0,missing,95.0,0.0,0.371731516,0,11.289794413577894
10120601,A,78000,0,2,RENT,21.83,debt_consolidation,36 months,1,missing,28.4,0.0,0.992808152,0,11.264476926102367
10080661,B,48000,0,7,MORTGAGE,0.91,medical,36 months,1,missing,1.9,0.0,0.657960495,0,10.778977123006351
10180674,A,50000,0,4,MORTGAGE,27.15,debt_consolidation,36 months,1,missing,28.2,0.0,0.22437175,0,10.819798284210286
10180690,B,66000,0,3,RENT,24.65,debt_consolidation,36 months,1,1.0,27.2,0.0,0.287004276,0,11.097425172408931
10160767,C,90000,0,3,RENT,12.2,debt_consolidation,36 months,1,missing,88.5,0.0,0.447676482,1,11.407576060361786
10180639,F,35000,0,10,RENT,25.14,credit_card,36 months,1,missing,93.3,0.0,0.643957129,0,10.463131911491967
10180701,E,140000,0,11,MORTGAGE,17.89,debt_consolidation,60 months,0,missing,67.0,0.0,0.4322977,0,11.849404844423074
10180595,C,75000,0,4,MORTGAGE,21.8,debt_consolidation,36 months,0,missing,27.3,0.0,0.046990071,1,11.225256725762893
10170722,F,67500,1,1,MORTGAGE,9.16,home_improvement,36 months,0,missing,89.8,0.0,0.549448867,0,11.119897691565697
10150691,E,60000,1,1,RENT,5.56,small_business,36 months,1,missing,20.6,36.17,0.565476877,1,11.002116507732017
10160787,D,30160,0,4,MORTGAGE,17.83,debt_consolidation,60 months,1,missing,81.5,0.0,0.811797829,1,10.314304978070902
10069641,B,65000,0,5,MORTGAGE,5.74,debt_consolidation,36 months,1,missing,59.0,0.0,0.494399982,0,11.082157933374816
4545797,B,60050,0,9,MORTGAGE,14.17,debt_consolidation,36 months,1,missing,57.6,0.0,0.687308525,0,11.002949480158815
9444909,A,90000,0,11,OWN,25.32,debt_consolidation,36 months,1,missing,65.5,0.0,0.713824117,0,11.407576060361786
7305348,A,48000,0,4,MORTGAGE,15.83,debt_consolidation,36 months,1,missing,66.8,0.0,0.405598431,0,10.778977123006351
10070828,C,67000,0,4,MORTGAGE,25.88,debt_consolidation,60 months,1,missing,46.6,0.0,0.984715642,0,11.112462823634855
10101069,C,220000,0,8,RENT,6.04,debt_consolidation,60 months,1,missing,30.7,0.0,0.57747141,0,12.301387370778713
10130799,A,59000,0,9,MORTGAGE,3.3,home_improvement,36 months,1,missing,8.6,0.0,0.636780408,1,10.985309671896763
10101061,C,53600,1,1,RENT,6.96,debt_consolidation,60 months,1,missing,60.2,0.0,0.059827763,0,10.889323003601277
10138252,D,120000,0,7,MORTGAGE,13.66,debt_consolidation,60 months,0,missing,78.0,0.0,0.684941814,0,11.695255355062795
10111001,D,85000,0,5,MORTGAGE,19.24,debt_consolidation,36 months,0,missing,40.7,0.0,0.634835477,0,11.350418300109132
10110976,C,67000,0,11,MORTGAGE,18.35,credit_card,36 months,1,missing,72.9,0.0,0.84847436,0,11.112462823634855
10110883,A,62000,0,11,MORTGAGE,13.84,debt_consolidation,36 months,1,missing,77.7,0.0,0.945655228,0,11.034905792929415
10141048,B,60000,0,6,MORTGAGE,20.36,debt_consolidation,36 months,0,missing,77.9,0.0,0.968574255,0,11.002116507732017
10160198,C,108000,0,11,MORTGAGE,22.6,credit_card,60 months,1,missing,45.1,0.0,0.94259539,0,11.58989576532275
10100978,D,75000,0,11,MORTGAGE,17.09,debt_consolidation,60 months,0,missing,20.7,0.0,0.505609752,0,11.225256725762893
10100983,C,74000,0,6,RENT,11.03,debt_consolidation,36 months,1,missing,23.6,0.0,0.341949708,1,11.211833885608513
10110904,D,150000,0,4,OWN,24.01,debt_consolidation,36 months,0,missing,66.4,0.0,0.255137761,0,11.918397239722838
10120963,C,41000,0,2,RENT,10.98,credit_card,36 months,0,missing,70.2,0.0,0.534212999,0,10.62135173563291
10111022,A,120000,0,8,MORTGAGE,14.64,credit_card,36 months,1,missing,95.5,0.0,0.170596383,0,11.695255355062795
10090976,B,89000,0,11,MORTGAGE,19.77,debt_consolidation,36 months,1,missing,81.4,0.0,0.337349053,0,11.39640288460621
10130827,D,69000,0,9,RENT,14.78,medical,36 months,1,missing,12.5,0.0,0.481204862,0,11.141876276228
10071005,A,45000,0,5,MORTGAGE,12.19,debt_consolidation,36 months,0,missing,5.5,0.0,0.749593499,0,10.714439990727769
10101065,B,50000,1,1,RENT,27.12,other,36 months,0,missing,17.0,0.0,0.657492091,0,10.819798284210286
10120910,D,55000,0,8,MORTGAGE,18.13,debt_consolidation,36 months,0,missing,74.5,0.0,0.198299476,0,10.915106645867503
10180795,A,65400,0,9,MORTGAGE,9.76,credit_card,36 months,1,missing,28.9,0.0,0.4301017,0,11.088292827848269
10180473,A,118000,0,2,MORTGAGE,19.45,home_improvement,36 months,0,missing,47.7,0.0,0.896116874,0,11.678448377988165
10180907,E,38000,0,8,OWN,16.58,credit_card,60 months,1,missing,84.1,0.0,0.012006266,0,10.545367754151743
10160657,B,41000,0,4,RENT,11.15,credit_card,36 months,1,missing,13.6,0.0,0.284012217,0,10.62135173563291
10180776,C,55000,0,11,MORTGAGE,22.92,debt_consolidation,36 months,0,missing,53.6,0.0,0.378493885,1,10.915106645867503
10078455,B,44604,0,3,MORTGAGE,33.58,car,36 months,1,missing,41.3,0.0,0.925882158,0,10.705601239347883
10044741,A,66000,0,5,MORTGAGE,11.0,debt_consolidation,36 months,1,missing,38.1,0.0,0.732145587,0,11.097425172408931
8794630,C,47000,0,4,MORTGAGE,7.33,home_improvement,36 months,0,missing,68.2,0.0,0.768733581,1,10.757924157061597
10079053,D,100000,0,11,MORTGAGE,31.83,debt_consolidation,60 months,0,missing,75.7,0.0,0.459110468,0,11.51293546492023
10111035,B,897000,0,2,RENT,1.71,credit_card,36 months,0,missing,68.5,0.0,0.575800926,0,13.706812255867513
10110002,D,85000,0,11,OWN,16.41,home_improvement,36 months,0,1.0,19.0,0.0,0.751822475,0,11.350418300109132
10130957,C,35000,1,0,RENT,25.22,debt_consolidation,36 months,0,missing,75.5,0.0,0.879850212,1,10.463131911491967
10176656,D,54132,0,11,RENT,10.26,debt_consolidation,36 months,1,missing,55.3,0.0,0.562597984,0,10.899199260387178
10138200,B,45000,0,4,MORTGAGE,33.63,debt_consolidation,36 months,1,missing,36.4,0.0,0.098062647,1,10.714439990727769
10118616,C,83000,0,8,OWN,14.13,debt_consolidation,60 months,0,missing,52.8,0.0,0.307246828,0,11.326607934898927
10137637,D,50000,0,10,RENT,32.17,debt_consolidation,60 months,1,missing,72.8,0.0,0.437158921,0,10.819798284210286
10121101,B,78000,0,7,MORTGAGE,8.71,credit_card,36 months,0,missing,85.9,0.0,0.005694611,0,11.264476926102367
10091141,E,36000,0,8,RENT,6.27,debt_consolidation,36 months,1,missing,68.1,0.0,0.058646986,0,10.491301994830229
10161010,C,83000,0,11,RENT,18.12,debt_consolidation,36 months,0,missing,65.9,0.0,0.567382423,0,11.326607934898927
10089749,C,36040,0,4,RENT,18.15,other,36 months,0,missing,49.8,0.0,0.430225607,0,10.49241245828517
10121092,C,70000,0,11,MORTGAGE,23.52,debt_consolidation,36 months,1,missing,44.4,0.0,0.182522848,0,11.156264806643742
10121088,C,27800,0,4,RENT,14.81,credit_card,36 months,1,missing,70.1,0.0,0.498627712,0,10.2328272702548
10100500,D,65000,1,1,MORTGAGE,24.49,debt_consolidation,36 months,1,missing,84.0,0.0,0.295310397,0,11.082157933374816
10121103,C,79000,0,3,MORTGAGE,25.22,debt_consolidation,36 months,0,0.0,54.0,0.0,0.562816044,1,11.277215789596893
10101139,C,35000,0,4,RENT,24.04,debt_consolidation,36 months,0,missing,94.2,0.0,0.76945988,1,10.463131911491967
10080552,C,93200,0,7,RENT,10.55,debt_consolidation,36 months,0,missing,55.6,0.0,0.449619885,0,11.442513730229855
9865588,B,46000,0,8,MORTGAGE,7.44,debt_consolidation,36 months,1,missing,33.4,0.0,0.669616094,0,10.736418414365376
9524666,A,55000,0,6,RENT,18.83,debt_consolidation,36 months,0,missing,29.6,0.0,0.52389209,0,10.915106645867503
9375064,D,26000,0,4,RENT,25.16,debt_consolidation,36 months,1,missing,65.5,0.0,0.085900906,0,10.165890277802454
10071305,D,54740,1,0,MORTGAGE,19.8,debt_consolidation,60 months,1,missing,47.4,0.0,0.790381349,0,10.910368250604645
10121276,C,103000,0,5,MORTGAGE,21.13,debt_consolidation,36 months,0,missing,67.9,0.0,0.752036852,0,11.542493975902508
10141344,D,40000,0,9,RENT,14.55,debt_consolidation,60 months,0,missing,57.7,0.0,0.155701016,1,10.596659732783579
10128858,C,31000,0,11,MORTGAGE,2.43,major_purchase,36 months,0,missing,5.6,0.0,0.280285081,0,10.34177474101152
10131110,B,44000,0,4,OWN,34.53,credit_card,60 months,1,missing,28.7,0.0,0.974873899,1,10.691967639914864
10150087,C,120000,0,11,MORTGAGE,18.43,debt_consolidation,36 months,0,missing,87.1,0.0,0.827460571,1,11.695255355062795
