id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,annual_income_log,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing
7345464,111000,0,2,14.92,50.7,0.0,0.567222495,0,11.6172944892629,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9776739,100000,0,2,7.81,28.5,0.0,0.717064477,0,11.51293546492023,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6523490,52000,0,4,14.96,30.9,0.0,0.167434277,0,10.859018228147887,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10129563,33571,0,3,10.3,82.7,0.0,0.479093293,1,10.421447665202718,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10128700,71000,0,8,18.93,32.2,0.0,0.844629294,0,11.170449240431308,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10089828,85000,1,1,27.18,67.6,0.0,0.552305504,0,11.350418300109132,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10119683,64000,1,1,9.95,64.0,0.0,0.874534949,0,11.06665398721974,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10129584,60000,0,6,20.18,51.8,0.0,0.044025079,0,11.002116507732017,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10119793,65000,0,11,18.56,27.7,0.0,0.286260488,0,11.082157933374816,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10119448,27000,0,10,29.91,60.0,0.0,0.85742971,0,10.203629181337648,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10128736,42000,0,6,8.8,13.1,0.0,0.726703584,0,10.645448706505872,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10129562,55000,0,4,4.63,62.1,0.0,0.352195536,1,10.915106645867503,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10137006,124800,1,1,7.56,55.3,0.0,0.428134983,0,11.734475747705874,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10179664,75000,0,11,23.23,81.6,0.0,0.833384406,1,11.225256725762893,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
10129641,90000,0,11,10.08,30.6,0.0,0.194424944,0,11.407576060361786,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10169201,49027,1,0,8.47,28.3,0.0,0.286670663,0,10.800146842461055,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10139914,103000,0,3,12.77,77.2,0.0,0.559330575,0,11.542493975902508,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10159756,65000,0,7,26.27,45.0,0.0,0.170280429,0,11.082157933374816,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10149700,42000,1,0,23.23,47.8,0.0,0.198235113,0,10.645448706505872,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10169649,82000,0,3,10.62,42.8,0.0,0.917266523,0,11.314486721293981,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10149677,80000,1,1,21.2,96.4,0.0,0.083269642,0,11.289794413577894,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10139839,52000,0,9,12.83,17.0,0.0,0.494597144,0,10.859018228147887,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10155584,58000,0,4,21.33,42.4,0.0,0.576037682,0,10.968215530759236,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10169789,75000,0,3,19.97,84.6,0.0,0.049148064,0,11.225256725762893,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10159622,58000,1,0,18.54,93.4,0.0,0.956783534,0,10.968215530759236,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10149696,50000,0,6,9.19,63.8,0.0,0.165181454,0,10.819798284210286,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10140015,32000,0,2,19.35,18.9,0.0,0.741886577,0,10.373522431293592,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10079726,35000,0,3,9.6,59.0,0.0,0.598687601,0,10.463131911491967,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10129762,70000,0,9,14.57,74.0,0.0,0.846068004,0,11.156264806643742,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10099887,80000,0,3,30.33,66.4,0.0,0.857880737,1,11.289794413577894,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10140057,75000,1,0,9.52,70.7,0.0,0.90093845,0,11.225256725762893,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10099855,67000,0,11,28.0,62.6,0.0,0.60427302,0,11.112462823634855,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10129686,105000,0,6,20.51,53.0,0.0,0.173251315,0,11.561725152903833,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10140041,37000,0,4,19.2,45.0,0.0,0.828499856,0,10.518700218288165,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10159802,79850,0,3,7.8,74.0,0.0,0.264495213,0,11.287917677046268,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10099868,81516,1,0,15.83,32.1,0.0,0.303148213,1,11.308566866434358,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10169855,60000,0,8,15.7,38.7,0.0,0.123862505,0,11.002116507732017,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10169833,58200,0,11,23.42,54.1,0.0,0.244232081,0,10.971657815702502,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10099877,46000,0,5,14.95,29.9,0.0,0.585971596,0,10.736418414365376,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10106315,40500,0,11,16.03,70.5,0.0,0.26125118,0,10.609081944147828,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10149897,100000,0,11,25.18,71.4,0.0,0.205588992,0,11.51293546492023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10140115,60000,0,11,26.87,10.6,0.0,0.093445854,0,11.002116507732017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10159889,75000,0,11,9.57,33.8,0.0,0.208909132,0,11.225256725762893,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9187449,95000,0,11,18.2,48.4,0.0,0.695500971,0,11.461642696843066,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10075074,75000,0,6,12.99,68.2,0.0,0.71771671,0,11.225256725762893,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10089541,100000,0,6,13.36,66.9,0.0,0.564783427,1,11.51293546492023,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10079887,73000,0,11,18.81,40.8,0.0,0.947070523,1,11.19822841866684,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10110035,36000,0,11,23.17,44.9,0.0,0.968339627,1,10.491301994830229,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10159971,86000,0,11,29.61,85.8,0.0,0.636513712,0,11.362114203075018,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10179883,110000,0,11,3.73,95.6,0.0,0.486294274,0,11.608244735642321,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10149930,44000,0,3,21.9,59.0,0.0,0.591015877,1,10.691967639914864,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10179906,65000,0,11,22.77,20.3,0.0,0.495959481,0,11.082157933374816,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
10129884,45000,0,2,20.1,69.3,0.0,0.986417798,1,10.714439990727769,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10129607,90000,0,11,17.33,56.9,0.0,0.845085763,0,11.407576060361786,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10125118,50000,1,0,15.65,47.2,0.0,0.573615184,1,10.819798284210286,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10110056,43000,0,9,12.41,26.9,0.0,0.820964779,0,10.668978650219241,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10159963,52000,0,9,25.18,75.1,0.0,0.853821617,0,10.859018228147887,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10140175,92000,0,6,18.45,72.2,0.0,0.240962209,0,11.429554725537322,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10149935,119100,0,11,14.45,85.3,0.0,0.238693383,0,11.687727151613768,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10109761,72000,0,10,7.67,42.0,0.0,0.874424389,0,11.184435286790631,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
10070043,108000,0,10,18.04,66.0,0.0,0.801664644,0,11.58989576532275,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10110074,46000,0,6,16.85,16.1,0.0,0.324427218,0,10.736418414365376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10100096,56000,0,11,6.82,21.0,0.0,0.637738494,0,10.933124826700707,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10100093,62000,0,11,16.01,60.4,0.0,0.783575993,0,11.034905792929415,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10139842,54000,0,11,19.76,70.1,0.0,0.764498313,0,10.896757843893464,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10070098,38000,1,0,8.28,33.7,0.0,0.970680807,1,10.545367754151743,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10150055,72000,0,2,29.68,69.0,0.0,0.807200084,0,11.184435286790631,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10150010,35000,0,9,10.19,88.1,0.0,0.975263367,0,10.463131911491967,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10180003,42000,0,3,28.32,48.9,0.0,0.13547948,1,10.645448706505872,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10160028,80000,1,1,20.94,56.2,0.0,0.487132708,1,11.289794413577894,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10089951,55000,1,0,17.93,72.0,0.0,0.592167892,1,10.915106645867503,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
10090197,223000,0,5,1.35,21.1,0.0,0.511910806,0,12.314931534737134,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
10119770,40000,0,2,10.92,59.9,0.0,0.259405699,0,10.596659732783579,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10090132,35000,0,2,28.51,19.2,0.0,0.971195661,1,10.463131911491967,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10110199,40000,0,11,14.04,54.3,0.0,0.008211835,1,10.596659732783579,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10118302,80000,0,11,9.98,78.0,0.0,0.268836639,1,11.289794413577894,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10120161,53000,0,6,17.12,54.1,0.0,0.960199529,0,10.87806606028079,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10179303,42000,0,11,17.37,36.6,0.0,0.648313872,0,10.645448706505872,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10177949,20520,1,0,7.19,36.6,0.0,0.845390762,0,9.929204031040765,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10150119,50000,0,5,20.04,68.8,0.0,0.014770408,1,10.819798284210286,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10150133,55000,0,7,22.43,67.7,0.0,0.036954731,1,10.915106645867503,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
10159642,52000,0,11,32.77,28.2,0.0,0.304336094,0,10.859018228147887,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10120184,35000,0,7,7.22,60.2,0.0,0.946771362,0,10.463131911491967,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10180046,120000,0,2,0.0,56.1769,0.0,0.738261405,0,11.695255355062795,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10140258,53000,0,11,23.3,88.6,0.0,0.260850653,0,10.87806606028079,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10177227,116000,0,8,20.8,45.5,0.0,0.120961142,0,11.661354090741,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10130064,38000,0,5,23.88,25.8,0.0,0.398162751,0,10.545367754151743,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9294928,60000,0,5,22.26,81.6,0.0,0.482643615,0,11.002116507732017,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10090215,35000,0,6,12.89,43.8,0.0,0.729313688,0,10.463131911491967,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10130126,48000,1,1,20.0,67.9,0.0,0.106324907,0,10.778977123006351,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10120310,120000,0,11,13.74,83.8,0.0,0.832262545,0,11.695255355062795,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10110328,70000,0,11,4.92,4.0,0.0,0.665334876,0,11.156264806643742,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7615663,50000,0,5,15.25,58.3,0.0,0.277617215,0,10.819798284210286,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10130199,72000,0,11,15.28,47.8,0.0,0.048254053,0,11.184435286790631,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10120225,40000,1,1,27.72,6.2,0.0,0.362724821,0,10.596659732783579,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10069425,79000,0,7,22.21,91.0,0.0,0.605116868,0,11.277215789596893,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10094606,75000,0,11,29.12,58.3,0.0,0.645428535,0,11.225256725762893,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090220,96000,0,2,7.84,42.8,0.0,0.192008244,0,11.472113887062386,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10180117,200000,0,11,10.88,82.9,0.0,0.8961374,0,12.206077645517674,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10180125,50000,0,8,25.88,84.3,0.0,0.850602942,0,10.819798284210286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10180171,73000,0,11,21.09,52.0,0.0,0.746333984,0,11.19822841866684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10179399,49191,1,0,13.68,46.3,0.0,0.180273924,0,10.803486287633305,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10180191,62000,0,3,30.76,74.2,0.0,0.182734678,1,11.034905792929415,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10179263,32000,0,8,23.92,47.4,0.0,0.641826979,0,10.373522431293592,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10170266,120000,0,11,5.96,11.5,0.0,0.6893084,0,11.695255355062795,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10148065,60000,0,10,13.54,35.4,0.0,0.514705356,0,11.002116507732017,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10150226,52000,0,8,14.42,65.5,0.0,0.794452929,0,10.859018228147887,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10160032,75000,0,11,15.15,76.1,0.0,0.606885164,0,11.225256725762893,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10180192,31678,0,2,15.57,55.6,0.0,0.780178058,0,10.36340927977359,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10140523,55000,0,2,9.27,38.2,0.0,0.155771885,0,10.915106645867503,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10090460,50000,0,8,29.02,37.2,0.0,0.031923843,0,10.819798284210286,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090351,105000,0,11,9.04,34.5,0.0,0.395335459,0,11.561725152903833,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10090335,70764,0,11,24.2,14.8,0.0,0.782087889,0,11.16711980716794,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10110374,85000,0,8,13.77,53.4,0.0,0.15874718,0,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
9236022,71000,0,11,18.51,57.3,0.0,0.623192356,0,11.170449240431308,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10110379,42000,0,3,24.15,79.3,0.0,0.00487804,0,10.645448706505872,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10125008,75000,0,7,14.33,46.2,0.0,0.023409062,0,11.225256725762893,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10090457,52000,0,5,15.39,42.6,0.0,0.264841262,0,10.859018228147887,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10140287,80000,0,3,9.84,13.7,0.0,0.496657418,0,11.289794413577894,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10120426,68000,0,11,6.85,56.4,0.0,0.815122748,0,11.127277689932466,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10080351,62730,0,3,13.64,13.2,0.0,0.477216643,0,11.046611022299611,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090329,60000,0,4,13.16,65.0,0.0,0.144071187,0,11.002116507732017,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090355,70000,0,9,2.85,18.3,0.0,0.854049012,0,11.156264806643742,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
9746611,82000,0,6,4.37,37.2,41.0,0.64166084,1,11.314486721293981,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10130231,40800,0,9,20.47,42.0,0.0,0.289338684,1,10.616461869895815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
10150276,55000,0,8,18.37,34.2,0.0,0.971970384,1,10.915106645867503,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10120381,106000,0,8,8.99,37.3,0.0,0.552137341,0,11.571203807011969,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10160282,85000,0,6,26.77,78.5,0.0,0.44100935,0,11.350418300109132,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
10179713,60000,0,11,21.46,75.2,0.0,0.464879997,0,11.002116507732017,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10179978,86500,0,4,14.84,40.2,0.0,0.094769541,0,11.367911253546788,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10160278,82000,0,11,16.29,45.3,0.0,0.540278015,0,11.314486721293981,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10180261,55000,1,1,16.98,62.4,0.0,0.483661813,1,10.915106645867503,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10170400,32000,1,0,22.58,58.2,0.0,0.139566781,1,10.373522431293592,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10099496,60000,0,5,25.64,88.0,0.0,0.435119037,0,11.002116507732017,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10097736,85000,0,11,11.24,85.4,15.0,0.280479976,1,11.350418300109132,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10100558,70000,0,11,10.34,59.7,0.0,0.333837042,0,11.156264806643742,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10100576,82000,0,11,14.83,84.5,0.0,0.756365581,0,11.314486721293981,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10070472,55000,0,6,14.97,48.8,0.0,0.767933712,0,10.915106645867503,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10070447,140000,0,5,9.23,40.3,0.0,0.392763593,0,11.849404844423074,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10100606,50000,0,3,20.12,81.3,0.0,0.453557222,0,10.819798284210286,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10090507,75000,1,1,2.13,28.6,0.0,0.046623107,0,11.225256725762893,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
