id,annual_income,short_employee,emp_length_num,Debt-To-Income Ratio,revol_util,total_rec_late_fee,od_ratio,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_small_business,purpose_vacation,purpose_wedding,term_36 months,term_60 months,last_delinq_none_0,last_delinq_none_1,last_major_derog_none_0.0,last_major_derog_none_1.0,last_major_derog_none_missing,annual_income_log
10844999,50000,0,2,17.62,43.1,0.0,0.849614187,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.819798284210286
10835097,79500,0,5,19.85,35.1,0.0,0.722697946,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,11.283524879179666
10915237,55000,0,6,23.59,49.6,0.0,0.870184686,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.915106645867503
10545481,55000,1,1,8.25,29.7,0.0,0.650016848,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,10.915106645867503
11014900,50000,0,3,19.81,97.1,0.0,0.62947987,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.819798284210286
10984797,140000,0,11,7.34,47.0,0.0,0.714801978,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,11.849404844423074
11005160,95000,0,8,23.77,41.6,0.0,0.988694629,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,11.461642696843066
11045172,43093,0,11,9.97,80.1,0.0,0.190535008,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.67113905526418
11065117,29000,0,4,22.72,15.8,0.0,0.148685014,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,10.275085591132715
11075102,69745,0,10,28.89,82.5,0.0,0.49723825,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.15261535036892
10885358,85000,0,5,19.81,60.4,0.0,0.603417529,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.350418300109132
11274593,90000,0,2,8.49,64.4,0.0,0.101318618,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.407576060361786
11304730,120000,0,3,16.63,55.4,0.0,0.353711634,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.695255355062795
10954790,108000,0,11,7.29,50.9,0.0,0.693222731,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.58989576532275
11305069,98000,0,5,13.87,26.6,0.0,0.926007895,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.49273296168228
11305148,34560,0,2,21.56,71.0,0.0,0.460598931,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10.450481157684562
11335334,40000,0,4,34.98,51.3,15.88,0.640919119,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.596659732783579
11295399,48000,0,10,22.72,70.8,0.0,0.675795059,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10.778977123006351
11265719,106800,0,6,8.74,53.8,0.0,0.793376783,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.578722568760277
11315697,48000,0,11,20.5,61.0,0.0,0.354997681,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.778977123006351
10716663,50000,0,2,28.56,37.2,0.0,0.09445847,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.819798284210286
11255863,40000,0,11,18.0,25.6,0.0,0.210488189,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.596659732783579
11335832,130000,0,6,12.02,21.8,0.0,0.247287718,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11.775297421715827
10695215,39000,0,2,26.74,19.8,0.0,0.203623339,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,10.571342565808699
11275653,60000,1,0,32.9,1.8,0.0,0.526004668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,11.002116507732017
7075036,90000,0,11,10.83,73.1,0.0,0.27125476,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.407576060361786
6825474,65000,0,3,24.34,52.0,0.0,0.350745223,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.082157933374816
6995019,42000,0,6,13.89,78.5,0.0,0.240140005,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.645448706505872
7085425,60000,0,10,19.14,74.0,0.0,0.251038717,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.002116507732017
7085299,48000,0,6,4.48,11.3,0.0,0.61303226,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10.778977123006351
7065454,140000,0,7,7.9,51.4,0.0,0.861713167,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.849404844423074
7085530,60000,0,9,12.87,57.3,0.0,0.863397659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.002116507732017
7095505,70200,0,2,2.74,80.4,0.0,0.623603794,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.159117834926688
7075651,26200,1,1,12.87,43.8,0.0,0.407065558,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.173552856959743
7065880,100000,0,4,1.73,9.1,0.0,0.467561151,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.51293546492023
6907603,55000,0,11,14.55,83.8,0.0,0.526163706,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.915106645867503
7065813,48000,0,4,15.15,67.9,0.0,0.955343864,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.778977123006351
7095789,52000,0,6,19.75,52.2,0.0,0.784547084,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.859018228147887
7075873,44000,0,8,7.8,62.1,0.0,0.415970481,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.691967639914864
7056175,60000,0,11,20.58,75.3,0.0,0.554874548,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,11.002116507732017
7064750,120000,0,11,24.43,95.3,0.0,0.77475617,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.695255355062795
7095398,65000,0,11,19.81,4.1,0.0,0.899085657,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,11.082157933374816
7076180,71500,0,11,14.93,44.1,15.0,0.612062308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,11.177466714598282
7094687,40000,0,8,24.21,70.3,0.0,0.811499209,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.596659732783579
7056634,165000,0,2,5.63,63.4,0.0,0.991999258,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,12.013706813470414
3929598,165000,0,2,18.14,55.8,0.0,0.291569749,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12.013706813470414
7086778,160000,0,11,8.59,25.1,0.0,0.834593385,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.982935344196433
7095262,58000,0,7,1.83,5.9,0.0,0.218226294,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.968215530759236
7067011,53840,0,11,10.59,32.8,0.0,0.550376195,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10.893790537697386
7067006,112000,0,9,0.27,14.8,0.0,0.972455321,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.626263078808801
7006023,98750,0,6,21.64,86.0,0.0,0.764817917,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.500356809294374
6925811,110000,0,11,15.53,88.4,0.0,0.49414603,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.608244735642321
7077091,62400,0,6,7.65,61.1,0.0,0.181062019,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,11.041336579870135
6996130,90000,0,5,6.44,5.3,0.0,0.422927872,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.407576060361786
6908759,70000,0,9,23.33,47.9,0.0,0.218049963,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.156264806643742
7047395,38000,0,7,23.91,79.7,0.0,0.113660556,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10.545367754151743
7077908,60000,0,9,25.46,62.3,0.0,0.618963358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,11.002116507732017
6396564,108000,0,3,6.34,61.6,0.0,0.47234306,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,11.58989576532275
7048079,71278,0,8,21.67,95.7,0.0,0.039354983,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.174357032865585
7068021,157000,0,4,12.27,39.7,0.0,0.526412828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,11.964007453736912
7087722,90000,0,11,12.9,93.1,0.0,0.094440116,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.407576060361786
7057063,348000,0,3,0.27,6.8,0.0,0.423776371,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,12.759960632315702
7058384,74550,0,6,22.47,59.0,0.0,0.197878699,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.21923873391915
7088236,110000,0,11,11.77,20.3,0.0,0.057766155,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,11.608244735642321
7088352,160000,0,11,21.29,93.8,0.0,0.476995372,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,11.982935344196433
7164616,130000,0,3,0.63,11.6,0.0,0.221263232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,11.775297421715827
7078411,35000,0,3,24.79,63.8,0.0,0.885766866,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.463131911491967
7076246,100000,0,11,12.91,87.8,0.0,0.003104532,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.51293546492023
6907592,75000,0,10,8.08,53.3,0.0,0.800964479,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.225256725762893
7049023,100000,0,3,8.94,19.0,0.0,0.31772546,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.51293546492023
6699618,42122,0,4,20.37,63.6,0.0,0.852240108,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.648349188782753
7099066,100000,0,7,1.91,14.5,0.0,0.811088929,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.51293546492023
7099063,54000,1,1,9.84,2.4,0.0,0.82700857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.896757843893464
7098684,42000,0,2,8.54,40.5,0.0,0.8693589,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10.645448706505872
6996228,87000,0,11,17.78,55.1,0.0,0.213666694,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.373674891823535
4184698,64000,0,7,19.44,39.0,0.0,0.011286823,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11.06665398721974
7059846,39900,1,0,18.08,66.8,0.0,0.604356396,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.594156665220533
7069876,125000,0,11,14.21,78.8,0.0,0.00585428,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.736077016252437
7096433,55000,0,5,25.53,50.8,0.0,0.183853017,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.915106645867503
7099846,43742,0,8,3.32,37.8,20.7,0.665816893,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10.686086878984394
7099810,100000,0,4,19.0,68.4,0.0,0.700443616,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.51293546492023
7077109,58000,0,11,17.46,14.7,0.0,0.526558695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.968215530759236
7070194,36000,0,2,14.87,11.7,0.0,0.495031484,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.491301994830229
7094824,39000,0,11,33.84,50.7,0.0,0.54593577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,10.571342565808699
7100059,33850,0,5,13.79,29.2,0.0,0.340573542,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.42972382000155
7068123,68000,0,4,24.12,76.3,0.0,0.05066509,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.127277689932466
7050502,65000,0,9,21.16,42.2,0.0,0.312168084,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.082157933374816
7090291,23000,0,3,8.14,44.2,0.0,0.902853132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,10.043292972227004
6915600,74460,0,5,9.64,38.2,0.0,0.292429023,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.218030777366073
7099644,55000,0,11,21.73,57.3,0.0,0.05413126,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10.915106645867503
6818179,62000,0,11,28.45,0.0,0.0,0.427179928,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.034905792929415
7050872,90000,0,11,12.09,49.8,0.0,0.64310837,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.407576060361786
7061194,67000,0,3,7.27,65.5,0.0,0.376661173,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11.112462823634855
7071319,30000,0,5,13.08,75.9,0.0,0.890238302,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10.308985993422082
7051188,43000,0,6,34.44,94.4,0.0,0.452718204,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.668978650219241
7051343,40000,0,4,14.82,53.5,0.0,0.935950754,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10.596659732783579
7051311,108000,0,6,19.38,86.6,0.0,0.420401218,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.58989576532275
7081482,96600,0,11,30.31,74.1,0.0,0.417116062,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.478344372113902
7090310,93325,0,3,8.01,1.1,0.0,0.01313367,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,11.443854018967809
7081745,72775,0,3,18.77,99.1,49.55,0.188343463,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.195141509501898
7098958,40000,0,3,5.49,47.3,0.0,0.183443403,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,10.596659732783579
7081678,26000,1,1,29.35,18.8,0.0,0.608294197,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.165890277802454
7091789,100000,0,3,5.98,7.9,0.0,0.891919027,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.51293546492023
7101698,120000,0,11,10.2,60.4,0.0,0.710535581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.695255355062795
7091989,80000,0,8,19.37,46.8,0.0,0.473215103,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,11.289794413577894
7089807,59000,0,11,30.24,73.7,0.0,0.989032399,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10.985309671896763
7052120,28000,1,1,25.93,96.1,0.0,0.854755171,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,10.239995502805316
7092121,82000,1,0,27.97,85.6,0.0,0.036140255,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.314486721293981
7081914,201311,0,11,14.95,85.8,0.0,0.277664253,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,12.212611222369755
7062552,200000,0,3,10.61,92.3,0.0,0.953965067,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12.206077645517674
7097795,36836,0,8,14.99,43.8,0.0,0.762237673,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.514258053828623
7092380,120000,0,11,7.87,24.0,0.0,0.555302532,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,11.695255355062795
7102214,106000,0,11,13.55,21.1,0.0,0.146036163,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,11.571203807011969
6320276,80000,0,11,11.9,88.4,0.0,0.351240599,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.289794413577894
6405545,95000,0,4,8.36,56.0,0.0,0.099538649,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.461642696843066
7062671,69000,0,11,0.66,2.4,0.0,0.29935844,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,11.141876276228
7062626,92000,0,11,12.35,84.1,0.0,0.284553508,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.429554725537322
7102444,28000,0,7,20.79,68.4,0.0,0.669608905,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,10.239995502805316
7062822,65000,0,3,24.98,95.5,0.0,0.270964318,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.082157933374816
7062987,300000,0,10,7.81,36.0,0.0,0.760870789,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,12.611541086966115
7062980,32000,0,3,23.1,69.2,0.0,0.657599811,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.373522431293592
7102682,200000,0,11,0.33,9.2,0.0,0.594622944,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,12.206077645517674
7063083,60000,0,11,20.58,91.4,0.0,0.745564449,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.002116507732017
7083067,63000,0,10,19.99,52.0,0.0,0.652703125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,11.050905878263567
7077136,55000,0,11,8.36,29.3,0.0,0.272911966,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,10.915106645867503
7095006,136000,0,8,13.02,85.4,0.0,0.557607892,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,11.820417517632333
7102419,33000,0,11,5.35,31.6,18.48,0.736076671,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10.404293143019792
7049627,81000,0,6,24.7,64.1,0.0,0.056771425,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.302216779257382
7083126,57840,0,4,33.57,73.1,0.0,0.630343509,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10.965453145756499
7080523,125000,0,6,15.67,83.1,0.0,0.366380384,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.736077016252437
7073863,45000,0,6,20.03,88.3,0.0,0.116058118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,10.714439990727769
6735897,40000,0,4,22.8,46.7,0.0,0.420671816,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.596659732783579
7051925,31000,0,3,2.27,0.7,0.0,0.514815765,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,10.34177474101152
7064009,38790,0,3,19.98,40.4,0.0,0.510166038,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,10.565943539941884
7083948,71000,0,4,33.57,23.0,0.0,0.435099225,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,11.170449240431308
7084169,81000,0,4,18.53,92.7,0.0,0.939228527,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11.302216779257382
7054421,180000,1,1,7.19,0.0,0.0,0.284502424,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,12.100717685412471
7094443,80000,0,5,5.85,74.5,0.0,0.561770655,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11.289794413577894
7054509,45000,0,11,1.33,10.1,0.0,0.053575011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,10.714439990727769
7098184,31000,0,11,32.48,84.8,0.0,0.22685675,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,10.34177474101152
7094043,40000,0,5,1.5,27.5,0.0,0.905075226,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10.596659732783579
